Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Mandarin / Japanese Bilingual Data Analyst - Ownership Data,"S&P Global · Manila, National Capital Region, Philippines 2 weeks ago · 4 applicants",On-site Full-time,"About the job
About the Role: Mandarin / Japanese Bilingual Data Analyst - Ownership Data

The Team

The Public Ownership team within the Deals, Ownership and Institutional Profiles Cluster (DOI) is primarily responsible for Collection, Linking and maintenance of the shareholdings data for publicly listed companies globally. Ownership data is sourced through different filings/ annual reports/exchange notifications and then linked to the respective owners.

Responsibilities And Impact

Be able to independently handle projects/workflows or any other task at hand delivering high quality and within deadlines 
Deep dive into data analysis of each allocated project and drive discussions to closure with stakeholders on workflow/procedure improvement through findings 
Deliver on predefined individual and team targets 
Understand the overall working of the dataset, be aware of the workflows and have strong working knowledge of work tools 
Identify new projects, lean/automation ideas, new policy proposals and enhancements as part of daily work 
Actively communicate and collaborate with other stakeholders within the ownership vertical 
Provides input and ideas for improving quality and product enhancements related to the covered content sets 
Assist in research for data/product initiatives. 
Troubleshoots problems or issues and provide support to the team 
Learning Exchange Courses as discussed with the manager and mandatory trainings on LX to be completed within deadline. 

What We’re Looking For

Bachelor’s degree preferably related to Finance or Business, or an equivalent work experience 
Must have at least an intermediate proficiency with Mandarin or Japanese language, 
Able to carry out day to day BAU work with minimal assistance. 
Analytical mindset and strong logical reasoning 
Intermediate technical Skills in Pathfinder and Excel 
Good interpersonal and strong communication skills 
Attention to detail, flexibility, and problem-solving abilities 
Solution-oriented mindset and ability to detect issues with solutions 
Client-centric mindset 
Good understanding of S&P Products such as Capital IQ Pro, Capital IQ, Excel Plug-Ins.

Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. 

US Candidates Only:  The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

20 - Professional (EEO-2 Job Categories-United States of America), DTMGOP203 - Entry Professional (EEO Job Group), SWP Priority – Ratings - (Strategic Workforce Planning)

Job ID: 295959

Posted On: 2023-12-19

Location: Manila, Philippines","Data Analysis,BAU
Add,Customer-Focused Selling
Add,Data Analytics
Add,Japanese
Add,Logical Reasoning
Add,Logics
Add,Mandarin
Add,Pathfinder
Add,Solution-oriented
Add,"
Senior Business Intelligence Analyst,"Concentrix · Makati, National Capital Region, Philippines Reposted 3 months ago · 189 applicants",Hybrid Full-time Mid-Senior level,"About the job
SENIOR BUSINESS INTELLIGENCE ANALYST

Imagine being able to partner with global technology leaders in a company that cares about YOU – your professional growth, your success, and your community.

We are looking for a Business Intelligence Analyst to join our team. Today.

We are Concentrix (formerly ServiceSource International PH). We are dedicated to creating success for our clients, the communities around us and each other. We provide outsourced inside sales, customer success, renewals management, and channel management solutions for the world's greatest brands. At Concentrix, you will be part of our diversified team that makes an impact for our clients. All of this is possible because of the talent you have to offer.

The future team member that will lead our decisions for customers and partners by developing and providing data through data analysis and by creating reports of patterns, insights and trends. Reporting to the Manager of Business Intelligence, You will mine data from a variety of data resources to design impact recommendations to our partners. The Business Intelligence Analyst will create specifications for reports and analysis based on in-depth assessment and understanding of our needs and data available. Along the way you will have access to excellent training opportunities to grow and enhance your skills and career.
At Concentrix, you can truly Own Your Future!

JOB REQUIREMENT: 
Proficient knowledge of expanded analysis tools (such as OLTP/OLAP data structures, Advanced Excel (can maintain complex spreadsheets), Tableau, Salesforce, Power BI, Business Objects)
Proficient knowledge of domain languages (such as SQL Query, HIVE QL)
Apply moderately complex statistical methods (such as deviations, quartiles)
5 years of related experience to reflect skills and talent necessary for this role
Practical sales motion knowledge
Practical industry and demographic understanding in one of the following: (hardware, software, SaaS, healthcare or industrial)
Proficiency in all Microsoft products especially Word, Excel (can maintain complex spreadsheets) and PowerPoint
Bachelor's Degree of Diploma in computer science, finance or statistics/mathematics
7+ years' experience in data-driven business insight recommendations, business analytics, dashboard design experience

JOB DESCRIPTION: 

Interpret moderately complex goals, trends, risks and areas for improvement by collecting, analyzing and reporting on key metrics and conclusions. May maintain integrity of reports and dashboards to allow business to operate
Use expanded solutions and knowledge to support customer teams and increase efficiency. Work on projects/matters of moderate complexity in an independent contributor role
Work and builds internal and external relationships to ensure high-quality data is available for analysis and better understanding
Develop data-driven insights to all partners
Engage daily with partners for planning, forecasting and gaining an understanding of questions for appropriate documentation and analysis
Work well independently and will seek counsel and guidance on more complex projects/matters. Work is generally reliable on routine tasks","Analytical Skills
Add,Business Analytics
Add,Data Analytics
Add,Data Structures
Add,Microsoft Excel
Add,Microsoft PowerPoint
Add,OLAP
Add,SAP BusinessObjects
Add,SQL
Add,Tableau
Add,"
Product Data Analyst,"NodeFlair - Tech Salaries, Jobs & more · Manila, National Capital Region, Philippines 1 month ago · 5 applicants",On-site Full-time Entry level,"About the job
Job Description and Requirements:

Scope and Analyze:

 Analyze strategic questions and business opportunities in partnership with the product team.
 Collaborate with software engineers to integrate and implement the Matomo Analytics pipeline for flexible data access.
 Create and manage comprehensive tracking and tagging implementation strategies using Matomo Analytics.
 Support the product team in understanding performance by ensuring a connected and discoverable data ecosystem.


Technical Proficiency:

 Proven experience with Matomo Analytics: implementation, integration, management, designing, and building reports and dashboards.
 Strong competency in data analysis, data management, data modeling, and integration.
 Understanding of web analytics basics: tags, cookies, variables, data layer.
 Strong communication skills - both verbal and written, with the ability to simplify complex topics.


Ideal Qualifications:

 A grounding in mathematics and technology; a degree in Computer Science, Information Technology, Mathematics, Statistics, or a relevant STEM area is preferred.
 Experience with optimizing product funnels, running experiments, and building dashboards that effectively communicate results and outcomes.
 Experience with Google Analytics and its implementation and configuration.


Insightful Contribution:

 Find insights that contribute to a deep understanding of products and customers.
 Suggest improvements based on insights to enhance metrics and measure the effects of released changes.


Dashboard Management:

 Build and maintain impactful and intuitive dashboards for the product team.
 Own projects, data models, dashboards, and other artifacts, ensuring they are up-to-date and of high quality.


Data Literacy Advocacy:

 Extend data literacy and curiosity throughout the product team.


**Note:**

We encourage creativity and insightfulness in analyzing data to provide valuable insights beyond conventional metrics. Ownership of projects and a commitment to maintaining high-quality data assets are key aspects of this role.","Analytics
Add,Communication
Add,Cookies
Add,Dashboards
Add,Data Analytics
Add,Data Modeling
Add,Google Analytics
Add,Matomo
Add,Tags
Add,Web Analytics
Add,"
Analytics Advisory Senior Analyst,"Accenture in the Philippines · Taguig, National Capital Region, Philippines 4 weeks ago · 0 applicants",Full-time Mid-Senior level,"About the job

Job Description



Collaborate with the development team for all deliverables regarding the tool 

Perform maintenance-related tasks to ensure continuous and peak tool performance 

Manage and address issues or feature requests related to the tool 

Execute and complete UI modifications to improve user experience 

Engage in fundamental research to fulfill new solution requirements 

Adhere to the testing and quality assurance checks before implementation 

Apply best practices in all stages of the development process 

Configure and publish basic yet essential charts to clearly visualize and identify insights for the users 


Job Qualifications


Bachelor’s degree in IT (Information Technology), Computer Science, or any related field 

At least 2 years of relevant work experience

Intermediate to advanced level of skill for SQL, HTML development, Javascript, and/or Appscript 

Any relevant application development experience 

Strong quantitative and problem solving skills 

Excellent communication and interpersonal skills 

Plus but not required, any relevant experience with data visualization","Analytical Skills
Add,Analytics
Add,Business Insights
Add,Communication
Add,Data Analytics
Add,HTML
Add,Interpersonal Skills
Add,Problem Solving
Add,SQL
Add,Working Experience
Add,"
Data Developer: Sr. Analyst - Knowledge Services,"TASQ Staffing Solutions · Taguig, National Capital Region, Philippines 1 month ago · 2 applicants",On-site Full-time Mid-Senior level,"About the job
Summary:-

This is a high profile role so the right candidate should be able to demonstrate expert knowledge of designing and producing effective data visualizations using multiple data sources. S/he would be the go-to expert for client delivery teams. S/He should also be able to train and mentor others to up-skill their capability in using visualization tools. 

The right candidate will be able to work independently and consult with client business users to deliver high quality interactive Dashboards for business needs. S/he should be passionate about solving business problems using data, think creatively and be able to engage with a broad set of stakeholders. 

Responsibilities:- 

Work with internal teams and client stakeholders to understand business goals, existing BI reports, KPIs, raw data sources and clarify visualization requirements / goals

Identify key business metrics measurements and develop ways to represent data in support of measurements

Determine the right graphs / charts to use based on the type of data and create visually smart dashboards that convey key insights in a concise and non-cluttered manner

Develop dashboards, automated reports and report templates using visualization tools this will be predominantly in Looker BI. Also use other tools such as Powe BI, Qlikview, Tableau, iDashboards, etc. when required

Create easy to understand interfaces for end users to quickly identify key themes in their data

Provide training to team members on use of data visualization and dashboard design best practices. 

Serve as a primary point of contact for any tool-based issue resolution

Understand the technical architecture to keep pace with changing business demands and new software releases

Work directly with end users to ensure results meet their needs

Qualifications:

5 years minimum in database management(with supervisory or leadership experience)

3 years in the BPO industry

3 years experience with Looker BI

Experience in SQL and database technologies (i.e. Oracle, mySQL, PostGreSQL) Reporting experience: PowerBI, Tableau

Work arrangement:

Onsite: BGC, Taguig

Night shift / Shifting","Amdocs CRM
Add,Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Science
Add,Database Administration
Add,Databases
Add,Interfaces
Add,Looker (Software)
Add,Visualization
Add,"
Data Analyst,"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 1 month ago · 15 applicants",On-site Full-time Entry level,"About the job
At Arch, our goal is to provide talented people with a foundation where their skills are best leveraged and they get an opportunity to grow with us. Our diversified platform means there are a variety of opportunities to deploy your skill sets aligned to autonomy, mastery & purpose.
We seek creative and motivated individuals capable of working with complex products. Our unique underwriting platform, successful management team and strong capital base have enabled us to establish a prominent presence in the global insurance and reinsurance markets.
Knowledge of actuarial modeling techniques is a bonus. We embrace the collaboration necessary to innovate in today’s evolving marketplace; encourage participation and diversity of thought; and rely on talented, innovative individuals in all of the areas that are crucial to our success.
We are looking for an action oriented, depth focused, critical thinker who is able to take initiative and work collaboratively with matrix organizations. The individual will support the deployment & sustainment of initiatives with data collection, analysis, summary, recommendations monitoring and reporting that will help to drive repeatable problem solving and leadership routines.
  Deploy the volumetrics support for the successful deployment of LEAN practices, performance and visual management aligned to priority and required results.
Develop reporting and analysis tools to support Leaders and Teams to sustain continuous improvement in their area including their own management practices and routines.
Drive historical data trends, volume analysis, visual representations of KPIs and metrics to characterize all phases of the transformation and ongoing measurements/outcomes.
Interpret data, analyze results using statistical techniques and provide ongoing reports
Build time-series forecasting models to predict optimal inventory levels with the ability to back test assumptions
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in data sets
Support and provide task administration to gathering data, create standard reports - dashboards, executive reports, inventory and intake, process maps, templates etc. 
Support Huddle formats, schedules, process confirm and weekly action summaries for team
 Diversity & Inclusion Aptitude
Ability to work well with a variety of different individuals 
Analytical Expertise with deep Technical knowledge
Data management, Pattern Analysis, Data organization
Data quality, Visual management and Presentation Skills
Strong Written & Verbal Communication Skills","Communication
Add,Data Analytics
Add,Data Collection
Add,Data Quality
Add,Data Visualization
Add,Databases
Add,Key Performance Indicators
Add,Oral Communication
Add,Presentations
Add,Reporting & Analysis
Add,"
Data Analyst,"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 1 month ago · 13 applicants",On-site Full-time Entry level,"About the job
At Arch, our goal is to provide talented people with a foundation where their skills are best leveraged and they get an opportunity to grow with us. Our diversified platform means there are a variety of opportunities to deploy your skill sets aligned to autonomy, mastery & purpose.
We seek creative and motivated individuals capable of working with complex products. Our unique underwriting platform, successful management team and strong capital base have enabled us to establish a prominent presence in the global insurance and reinsurance markets.
Knowledge of actuarial modeling techniques is a bonus. We embrace the collaboration necessary to innovate in today’s evolving marketplace; encourage participation and diversity of thought; and rely on talented, innovative individuals in all of the areas that are crucial to our success.
We are looking for an action oriented, depth focused, critical thinker who is able to take initiative and work collaboratively with matrix organizations. The individual will support the deployment & sustainment of initiatives with data collection, analysis, summary, recommendations monitoring and reporting that will help to drive repeatable problem solving and leadership routines.
  Deploy the volumetrics support for the successful deployment of LEAN practices, performance and visual management aligned to priority and required results.
Develop reporting and analysis tools to support Leaders and Teams to sustain continuous improvement in their area including their own management practices and routines.
Drive historical data trends, volume analysis, visual representations of KPIs and metrics to characterize all phases of the transformation and ongoing measurements/outcomes.
Interpret data, analyze results using statistical techniques and provide ongoing reports
Build time-series forecasting models to predict optimal inventory levels with the ability to back test assumptions
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in data sets
Support and provide task administration to gathering data, create standard reports - dashboards, executive reports, inventory and intake, process maps, templates etc. 
Support Huddle formats, schedules, process confirm and weekly action summaries for team
 Diversity & Inclusion Aptitude
Ability to work well with a variety of different individuals 
Analytical Expertise with deep Technical knowledge
Data management, Pattern Analysis, Data organization
Data quality, Visual management and Presentation Skills
Strong Written & Verbal Communication Skills","Communication
Add,Data Analytics
Add,Data Collection
Add,Data Quality
Add,Data Visualization
Add,Databases
Add,Key Performance Indicators
Add,Oral Communication
Add,Presentations
Add,Reporting & Analysis
Add,"
Data Analyst,"MinebeaMitsumi Cebu · Danao, Central Visayas, Philippines 1 month ago · 8 applicants","PHP20,000/month - PHP30,000/month On-site Full-time Entry level","About the job
Key Responsibilities

Identify, Analyze and Interpret data patterns and trends used for diagnosis and prediction
Displays information through creating a “story” through charts and graphs from the issues on the plant floor
Integration of statistical programming language to handle large sets of data and performed complex equations. 

Qualifications

Working knowledge on data analysis, cleaning and visualization
Advanced skills in Microsoft Excel and Tableau
Basic knowledge on SQL, Python/R Programming
Solid grasp to Statistics and Math
Good oral communication skills

About MinebeaMitsumi Cebu

MinebeaMitsumi Cebu is a premier electronics manufacturing firm founded in the year 1989 supplying superior quality electronic components to leading electronic brands in the world. With product applications ranging from mobile devises, car electronics, medical devices, home and industrial applications, and wearable technology, it is a reputed industry leader recognized for its product quality and innovativeness.For more information, visit us at https://www.minebeamitsumi.com/.Stay connected with usFacebook: MinebeaMitsumi Cebu CareersLinkedIn: MinebeaMitsumi Cebu","Data Analysis,Communication
Add,Data Analytics
Add,Data Science
Add,Mathematics
Add,Oral Communication
Add,R (Programming Language)
Add,SQL
Add,Statistical Programming
Add,Visualization
Add,"
Data Analyst,"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 1 month ago · 5 applicants",On-site Full-time Entry level,"About the job
At Arch, our goal is to provide talented people with a foundation where their skills are best leveraged and they get an opportunity to grow with us. Our diversified platform means there are a variety of opportunities to deploy your skill sets aligned to autonomy, mastery & purpose.
We seek creative and motivated individuals capable of working with complex products. Our unique underwriting platform, successful management team and strong capital base have enabled us to establish a prominent presence in the global insurance and reinsurance markets.
Knowledge of actuarial modeling techniques is a bonus. We embrace the collaboration necessary to innovate in today’s evolving marketplace; encourage participation and diversity of thought; and rely on talented, innovative individuals in all of the areas that are crucial to our success.
We are looking for an action oriented, depth focused, critical thinker who is able to take initiative and work collaboratively with matrix organizations. The individual will support the deployment & sustainment of initiatives with data collection, analysis, summary, recommendations monitoring and reporting that will help to drive repeatable problem solving and leadership routines.
  Deploy the volumetrics support for the successful deployment of LEAN practices, performance and visual management aligned to priority and required results.
Develop reporting and analysis tools to support Leaders and Teams to sustain continuous improvement in their area including their own management practices and routines.
Drive historical data trends, volume analysis, visual representations of KPIs and metrics to characterize all phases of the transformation and ongoing measurements/outcomes.
Interpret data, analyze results using statistical techniques and provide ongoing reports
Build time-series forecasting models to predict optimal inventory levels with the ability to back test assumptions
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in data sets
Support and provide task administration to gathering data, create standard reports - dashboards, executive reports, inventory and intake, process maps, templates etc. 
Support Huddle formats, schedules, process confirm and weekly action summaries for team
 Diversity & Inclusion Aptitude
Ability to work well with a variety of different individuals 
Analytical Expertise with deep Technical knowledge
Data management, Pattern Analysis, Data organization
Data quality, Visual management and Presentation Skills
Strong Written & Verbal Communication Skills","Communication
Add,Data Analytics
Add,Data Collection
Add,Data Quality
Add,Data Visualization
Add,Databases
Add,Key Performance Indicators
Add,Oral Communication
Add,Presentations
Add,Reporting & Analysis
Add,"
Underwriting Service Associate (Data Analyst),"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 1 week ago · 5 applicants",On-site Full-time Entry level,"About the job
The data analyst is responsible for collection, organization, interpretation, analysis, scrubbing, documentation and dissemination of complex data sets. The candidate will provide analysis, will process and normalize the data to ensure data integrity and will create queries, views and reports. 
  Interpret data, analyze results and provide ongoing reports
Develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze and interpret trends or patterns in a complex data sets
Filter and scrub data and review reports and performance indicators to locate and correct code problems
Locate and define new process improvement opportunities
  Excellent communication and interpersonal skills
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Superior knowledge of Excel and Word
Willing to adapt and learn quickly
Adept at queries, report writing and presenting findings
BS in Computer Science, Engineering, Mathematics, Economics, Information Management, Statistics or related discipline
 ","Analytical Skills
Add,Attention to Detail
Add,Communication
Add,Data Integrity
Add,Interpersonal Skills
Add,Organization Skills
Add,Presentations
Add,Problem Solving
Add,Report Writing
Add,"
